id_espaco,rua,tipo,lat,lon,status_aluguel
CNEFE-2800308-8-41,"Rua Propriá, 634",Residencial,-10.916599999999999,-37.0529587628866,Alugado
CNEFE-2800308-8-42,"Rua Propriá, 649",Prédio Misto,-10.9164,-37.05303092783505,Alugado
CNEFE-2800308-8-43,"Rua Propriá, 664",Sala Comercial,-10.916599999999999,-37.0531030927835,Alugado
CNEFE-2800308-8-44,"Rua Propriá, 680",Galpão,-10.9164,-37.05317525773196,Abandonado/IPTU Atrasado
CNEFE-2800308-8-45,"Rua Propriá, 695",Sala Comercial,-10.916599999999999,-37.053247422680414,Alugado
CNEFE-2800308-8-46,"Rua Propriá, 711",Sala Comercial,-10.9164,-37.05331958762886,Disponível
CNEFE-2800308-8-47,"Rua Propriá, 726",Residencial,-10.916599999999999,-37.05339175257732,Alugado
CNEFE-2800308-8-48,"Rua Propriá, 742",Residencial,-10.9164,-37.053463917525775,Alugado
CNEFE-2800308-8-49,"Rua Propriá, 757",Residencial,-10.916599999999999,-37.053536082474224,Alugado
CNEFE-2800308-8-50,"Rua Propriá, 773",Prédio Misto,-10.9164,-37.05360824742268,Disponível
CNEFE-2800308-8-51,"Rua Propriá, 788",Residencial,-10.916599999999999,-37.053680412371136,Alugado
CNEFE-2800308-8-52,"Rua Propriá, 804",Residencial,-10.9164,-37.053752577319585,Alugado
CNEFE-2800308-8-53,"Rua Propriá, 819",Loja Térrea,-10.916599999999999,-37.05382474226804,Alugado
CNEFE-2800308-8-54,"Rua Propriá, 835",Prédio Misto,-10.9164,-37.0538969072165,Alugado
CNEFE-2800308-8-55,"Rua Propriá, 850",Sala Comercial,-10.916599999999999,-37.053969072164946,Abandonado/IPTU Atrasado
CNEFE-2800308-8-56,"Rua Propriá, 865",Prédio Misto,-10.9164,-37.0540412371134,Alugado
CNEFE-2800308-8-57,"Rua Propriá, 881",Sala Comercial,-10.916599999999999,-37.05411340206186,Alugado
CNEFE-2800308-8-58,"Rua Propriá, 896",Residencial,-10.9164,-37.05418556701031,Alugado
CNEFE-2800308-8-59,"Rua Propriá, 912",Galpão,-10.916599999999999,-37.054257731958764,Abandonado/IPTU Atrasado
CNEFE-2800308-8-60,"Rua Propriá, 927",Sala Comercial,-10.9164,-37.05432989690722,Abandonado/IPTU Atrasado
CNEFE-2800308-8-61,"Rua Propriá, 943",Loja Térrea,-10.916599999999999,-37.05440206185567,Alugado
CNEFE-2800308-8-62,"Rua Propriá, 958",Residencial,-10.9164,-37.054474226804125,Alugado
CNEFE-2800308-8-63,"Rua Propriá, 974",Residencial,-10.916599999999999,-37.05454639175258,Alugado
CNEFE-2800308-8-64,"Rua Propriá, 989",Sala Comercial,-10.9164,-37.05461855670103,Abandonado/IPTU Atrasado
CNEFE-2800308-8-65,"Rua Propriá, 1005",Loja Térrea,-10.916599999999999,-37.054690721649486,Disponível
CNEFE-2800308-8-66,"Rua Propriá, 1020",Loja Térrea,-10.9164,-37.05476288659794,Alugado
CNEFE-2800308-8-67,"Rua Propriá, 1036",Prédio Misto,-10.916599999999999,-37.05483505154639,Alugado
CNEFE-2800308-8-68,"Rua Propriá, 1051",Prédio Misto,-10.9164,-37.05490721649485,Abandonado/IPTU Atrasado
CNEFE-2800308-8-69,"Rua Propriá, 1067",Sala Comercial,-10.916599999999999,-37.0549793814433,Alugado
CNEFE-2800308-8-70,"Rua Propriá, 1082",Prédio Misto,-10.9164,-37.05505154639175,Alugado
CNEFE-2800308-8-71,"Rua Propriá, 1097",Residencial,-10.916599999999999,-37.05512371134021,Alugado
CNEFE-2800308-8-72,"Rua Propriá, 1113",Residencial,-10.9164,-37.055195876288664,Alugado
CNEFE-2800308-8-73,"Rua Propriá, 1128",Residencial,-10.916599999999999,-37.05526804123711,Alugado
CNEFE-2800308-8-74,"Rua Propriá, 1144",Residencial,-10.9164,-37.05534020618557,Alugado
CNEFE-2800308-8-75,"Rua Propriá, 1159",Loja Térrea,-10.916599999999999,-37.05541237113402,Alugado
CNEFE-2800308-8-76,"Rua Propriá, 1175",Residencial,-10.9164,-37.055484536082474,Alugado
CNEFE-2800308-8-77,"Rua Propriá, 1190",Residencial,-10.916599999999999,-37.05555670103093,Alugado
CNEFE-2800308-8-78,"Rua Propriá, 1206",Residencial,-10.9164,-37.05562886597938,Alugado
CNEFE-2800308-8-79,"Rua Propriá, 1221",Residencial,-10.916599999999999,-37.055701030927835,Alugado
CNEFE-2800308-8-80,"Rua Propriá, 1237",Prédio Misto,-10.9164,-37.05577319587629,Disponível
CNEFE-2800308-8-81,"Rua Propriá, 1252",Loja Térrea,-10.916599999999999,-37.05584536082474,Alugado
CNEFE-2800308-8-82,"Rua Propriá, 1268",Prédio Misto,-10.9164,-37.0559175257732,Alugado
CNEFE-2800308-8-83,"Rua Propriá, 1283",Residencial,-10.916599999999999,-37.05598969072165,Alugado
CNEFE-2800308-8-84,"Rua Propriá, 1298",Residencial,-10.9164,-37.0560618556701,Alugado
CNEFE-2800308-8-85,"Rua Propriá, 1314",Residencial,-10.916599999999999,-37.05613402061856,Alugado
CNEFE-2800308-8-86,"Rua Propriá, 1329",Residencial,-10.9164,-37.056206185567014,Alugado
CNEFE-2800308-8-87,"Rua Propriá, 1345",Sala Comercial,-10.916599999999999,-37.05627835051546,Alugado
CNEFE-2800308-8-88,"Rua Propriá, 1360",Prédio Misto,-10.9164,-37.05635051546392,Disponível
CNEFE-2800308-8-89,"Rua Propriá, 1376",Galpão,-10.916599999999999,-37.056422680412375,Disponível
CNEFE-2800308-8-90,"Rua Propriá, 1391",Residencial,-10.9164,-37.056494845360824,Alugado
CNEFE-2800308-8-91,"Rua Propriá, 1407",Residencial,-10.916599999999999,-37.05656701030928,Alugado
CNEFE-2800308-8-92,"Rua Propriá, 1422",Sala Comercial,-10.9164,-37.056639175257736,Alugado
CNEFE-2800308-8-93,"Rua Propriá, 1438",Galpão,-10.916599999999999,-37.056711340206185,Disponível
CNEFE-2800308-8-94,"Rua Propriá, 1453",Galpão,-10.9164,-37.05678350515464,Abandonado/IPTU Atrasado
CNEFE-2800308-8-95,"Rua Propriá, 1469",Residencial,-10.916599999999999,-37.0568556701031,Alugado
CNEFE-2800308-8-96,"Rua Propriá, 1484",Loja Térrea,-10.9164,-37.056927835051546,Alugado
CNEFE-2800308-8-97,"Rua Propriá, 1500",Residencial,-10.916599999999999,-37.057,Alugado
CNEFE-2800308-9-0,"Rua Santo Amaro, 3",Prédio Misto,-10.9169,-37.05,Disponível
CNEFE-2800308-9-1,"Rua Santo Amaro, 18",Loja Térrea,-10.9171,-37.050072289156624,Abandonado/IPTU Atrasado
CNEFE-2800308-9-2,"Rua Santo Amaro, 36",Prédio Misto,-10.9169,-37.05014457831325,Alugado
CNEFE-2800308-9-3,"Rua Santo Amaro, 54",Prédio Misto,-10.9171,-37.05021686746988,Disponível
CNEFE-2800308-9-4,"Rua Santo Amaro, 72",Residencial,-10.9169,-37.050289156626505,Alugado
CNEFE-2800308-9-5,"Rua Santo Amaro, 90",Residencial,-10.9171,-37.05036144578313,Alugado
CNEFE-2800308-9-6,"Rua Santo Amaro, 108",Loja Térrea,-10.9169,-37.05043373493976,Alugado
CNEFE-2800308-9-7,"Rua Santo Amaro, 126",Galpão,-10.9171,-37.050506024096386,Abandonado/IPTU Atrasado
CNEFE-2800308-9-8,"Rua Santo Amaro, 144",Loja Térrea,-10.9169,-37.05057831325301,Alugado
CNEFE-2800308-9-9,"Rua Santo Amaro, 162",Sala Comercial,-10.9171,-37.05065060240963,Abandonado/IPTU Atrasado
CNEFE-2800308-9-10,"Rua Santo Amaro, 180",Prédio Misto,-10.9169,-37.05072289156626,Alugado
CNEFE-2800308-9-11,"Rua Santo Amaro, 198",Prédio Misto,-10.9171,-37.050795180722886,Alugado
CNEFE-2800308-9-12,"Rua Santo Amaro, 216",Prédio Misto,-10.9169,-37.05086746987951,Alugado
CNEFE-2800308-9-13,"Rua Santo Amaro, 234",Galpão,-10.9171,-37.05093975903614,Abandonado/IPTU Atrasado
CNEFE-2800308-9-14,"Rua Santo Amaro, 253",Sala Comercial,-10.9169,-37.05101204819277,Disponível
CNEFE-2800308-9-15,"Rua Santo Amaro, 271",Residencial,-10.9171,-37.051084337349394,Alugado
CNEFE-2800308-9-16,"Rua Santo Amaro, 289",Sala Comercial,-10.9169,-37.05115662650602,Disponível
CNEFE-2800308-9-17,"Rua Santo Amaro, 307",Residencial,-10.9171,-37.05122891566265,Alugado
CNEFE-2800308-9-18,"Rua Santo Amaro, 325",Loja Térrea,-10.9169,-37.051301204819275,Alugado
CNEFE-2800308-9-19,"Rua Santo Amaro, 343",Residencial,-10.9171,-37.0513734939759,Alugado
CNEFE-2800308-9-20,"Rua Santo Amaro, 361",Residencial,-10.9169,-37.05144578313253,Alugado
CNEFE-2800308-9-21,"Rua Santo Amaro, 379",Loja Térrea,-10.9171,-37.051518072289156,Alugado
CNEFE-2800308-9-22,"Rua Santo Amaro, 397",Residencial,-10.9169,-37.05159036144578,Alugado
CNEFE-2800308-9-23,"Rua Santo Amaro, 415",Residencial,-10.9171,-37.05166265060241,Alugado
CNEFE-2800308-9-24,"Rua Santo Amaro, 433",Sala Comercial,-10.9169,-37.05173493975904,Alugado
CNEFE-2800308-9-25,"Rua Santo Amaro, 451",Residencial,-10.9171,-37.051807228915656,Alugado
CNEFE-2800308-9-26,"Rua Santo Amaro, 469",Residencial,-10.9169,-37.05187951807228,Alugado
CNEFE-2800308-9-27,"Rua Santo Amaro, 487",Prédio Misto,-10.9171,-37.05195180722891,Alugado
CNEFE-2800308-9-28,"Rua Santo Amaro, 506",Residencial,-10.9169,-37.05202409638554,Alugado
CNEFE-2800308-9-29,"Rua Santo Amaro, 524",Prédio Misto,-10.9171,-37.052096385542164,Alugado
CNEFE-2800308-9-30,"Rua Santo Amaro, 542",Sala Comercial,-10.9169,-37.05216867469879,Disponível
CNEFE-2800308-9-31,"Rua Santo Amaro, 560",Residencial,-10.9171,-37.05224096385542,Alugado
CNEFE-2800308-9-32,"Rua Santo Amaro, 578",Residencial,-10.9169,-37.052313253012045,Alugado
CNEFE-2800308-9-33,"Rua Santo Amaro, 596",Prédio Misto,-10.9171,-37.05238554216867,Alugado
CNEFE-2800308-9-34,"Rua Santo Amaro, 614",Galpão,-10.9169,-37.0524578313253,Abandonado/IPTU Atrasado
CNEFE-2800308-9-35,"Rua Santo Amaro, 632",Residencial,-10.9171,-37.052530120481926,Alugado
CNEFE-2800308-9-36,"Rua Santo Amaro, 650",Sala Comercial,-10.9169,-37.05260240963855,Alugado
CNEFE-2800308-9-37,"Rua Santo Amaro, 668",Residencial,-10.9171,-37.05267469879518,Alugado
CNEFE-2800308-9-38,"Rua Santo Amaro, 686",Residencial,-10.9169,-37.05274698795181,Alugado
CNEFE-2800308-9-39,"Rua Santo Amaro, 704",Loja Térrea,-10.9171,-37.05281927710843,Alugado
CNEFE-2800308-9-40,"Rua Santo Amaro, 722",Residencial,-10.9169,-37.05289156626506,Alugado
CNEFE-2800308-9-41,"Rua Santo Amaro, 740",Sala Comercial,-10.9171,-37.05296385542169,Disponível
CNEFE-2800308-9-42,"Rua Santo Amaro, 759",Residencial,-10.9169,-37.05303614457831,Alugado
CNEFE-2800308-9-43,"Rua Santo Amaro, 777",Sala Comercial,-10.9171,-37.053108433734934,Alugado
CNEFE-2800308-9-44,"Rua Santo Amaro, 795",Residencial,-10.9169,-37.05318072289156,Alugado
CNEFE-2800308-9-45,"Rua Santo Amaro, 813",Residencial,-10.9171,-37.05325301204819,Alugado
CNEFE-2800308-9-46,"Rua Santo Amaro, 831",Sala Comercial,-10.9169,-37.053325301204815,Alugado
CNEFE-2800308-9-47,"Rua Santo Amaro, 849",Residencial,-10.9171,-37.05339759036144,Alugado
CNEFE-2800308-9-48,"Rua Santo Amaro, 867",Sala Comercial,-10.9169,-37.05346987951807,Alugado
CNEFE-2800308-9-49,"Rua Santo Amaro, 885",Residencial,-10.9171,-37.053542168674696,Alugado
CNEFE-2800308-9-50,"Rua Santo Amaro, 903",Loja Térrea,-10.9169,-37.05361445783132,Alugado
CNEFE-2800308-9-51,"Rua Santo Amaro, 921",Loja Térrea,-10.9171,-37.05368674698795,Alugado
CNEFE-2800308-9-52,"Rua Santo Amaro, 939",Prédio Misto,-10.9169,-37.05375903614458,Alugado
CNEFE-2800308-9-53,"Rua Santo Amaro, 957",Loja Térrea,-10.9171,-37.0538313253012,Alugado
CNEFE-2800308-9-54,"Rua Santo Amaro, 975",Sala Comercial,-10.9169,-37.05390361445783,Abandonado/IPTU Atrasado
CNEFE-2800308-9-55,"Rua Santo Amaro, 993",Residencial,-10.9171,-37.05397590361446,Alugado
CNEFE-2800308-9-56,"Rua Santo Amaro, 1012",Residencial,-10.9169,-37.054048192771084,Alugado
CNEFE-2800308-9-57,"Rua Santo Amaro, 1030",Residencial,-10.9171,-37.05412048192771,Alugado
CNEFE-2800308-9-58,"Rua Santo Amaro, 1048",Loja Térrea,-10.9169,-37.05419277108434,Disponível
CNEFE-2800308-9-59,"Rua Santo Amaro, 1066",Prédio Misto,-10.9171,-37.05426506024096,Alugado
CNEFE-2800308-9-60,"Rua Santo Amaro, 1084",Loja Térrea,-10.9169,-37.054337349397585,Disponível
CNEFE-2800308-9-61,"Rua Santo Amaro, 1102",Prédio Misto,-10.9171,-37.05440963855421,Alugado
CNEFE-2800308-9-62,"Rua Santo Amaro, 1120",Residencial,-10.9169,-37.05448192771084,Alugado
CNEFE-2800308-9-63,"Rua Santo Amaro, 1138",Residencial,-10.9171,-37.054554216867466,Alugado
CNEFE-2800308-9-64,"Rua Santo Amaro, 1156",Residencial,-10.9169,-37.05462650602409,Alugado
CNEFE-2800308-9-65,"Rua Santo Amaro, 1174",Residencial,-10.9171,-37.05469879518072,Alugado
CNEFE-2800308-9-66,"Rua Santo Amaro, 1192",Residencial,-10.9169,-37.05477108433735,Alugado
CNEFE-2800308-9-67,"Rua Santo Amaro, 1210",Residencial,-10.9171,-37.05484337349397,Alugado
CNEFE-2800308-9-68,"Rua Santo Amaro, 1228",Sala Comercial,-10.9169,-37.0549156626506,Alugado
CNEFE-2800308-9-69,"Rua Santo Amaro, 1246",Prédio Misto,-10.9171,-37.05498795180723,Alugado
CNEFE-2800308-9-70,"Rua Santo Amaro, 1265",Galpão,-10.9169,-37.055060240963854,Abandonado/IPTU Atrasado
CNEFE-2800308-9-71,"Rua Santo Amaro, 1283",Loja Térrea,-10.9171,-37.05513253012048,Alugado
CNEFE-2800308-9-72,"Rua Santo Amaro, 1301",Loja Térrea,-10.9169,-37.05520481927711,Alugado
CNEFE-2800308-9-73,"Rua Santo Amaro, 1319",Sala Comercial,-10.9171,-37.055277108433735,Disponível
CNEFE-2800308-9-74,"Rua Santo Amaro, 1337",Prédio Misto,-10.9169,-37.05534939759036,Disponível
CNEFE-2800308-9-75,"Rua Santo Amaro, 1355",Prédio Misto,-10.9171,-37.05542168674698,Alugado
CNEFE-2800308-9-76,"Rua Santo Amaro, 1373",Prédio Misto,-10.9169,-37.05549397590361,Alugado
CNEFE-2800308-9-77,"Rua Santo Amaro, 1391",Residencial,-10.9171,-37.055566265060236,Alugado
CNEFE-2800308-9-78,"Rua Santo Amaro, 1409",Galpão,-10.9169,-37.05563855421686,Abandonado/IPTU Atrasado
CNEFE-2800308-9-79,"Rua Santo Amaro, 1427",Galpão,-10.9171,-37.05571084337349,Abandonado/IPTU Atrasado
CNEFE-2800308-9-80,"Rua Santo Amaro, 1445",Loja Térrea,-10.9169,-37.05578313253012,Abandonado/IPTU Atrasado
CNEFE-2800308-9-81,"Rua Santo Amaro, 1463",Prédio Misto,-10.9171,-37.05585542168674,Abandonado/IPTU Atrasado
CNEFE-2800308-9-82,"Rua Santo Amaro, 1481",Sala Comercial,-10.9169,-37.05592771084337,Abandonado/IPTU Atrasado
CNEFE-2800308-9-83,"Rua Santo Amaro, 1500",Loja Térrea,-10.9171,-37.056,Alugado
CNEFE-2800308-10-0,"Praça General Valadão, 8",Sala Comercial,-10.911,-37.0509,Alugado
CNEFE-2800308-10-1,"Praça General Valadão, 100",Galpão,-10.91108,-37.051100000000005,Abandonado/IPTU Atrasado
CNEFE-2800308-10-2,"Praça General Valadão, 200",Galpão,-10.911159999999999,-37.0509,Abandonado/IPTU Atrasado
CNEFE-2800308-10-3,"Praça General Valadão, 300",Residencial,-10.91124,-37.051100000000005,Alugado
CNEFE-2800308-10-4,"Praça General Valadão, 400",Sala Comercial,-10.91132,-37.0509,Alugado
CNEFE-2800308-10-5,"Praça General Valadão, 500",Sala Comercial,-10.9114,-37.051100000000005,Alugado
CNEFE-2800308-10-6,"Praça General Valadão, 600",Sala Comercial,-10.91148,-37.0509,Alugado
CNEFE-2800308-10-7,"Praça General Valadão, 700",Residencial,-10.91156,-37.051100000000005,Alugado
CNEFE-2800308-10-8,"Praça General Valadão, 800",Sala Comercial,-10.91164,-37.0509,Alugado
CNEFE-2800308-10-9,"Praça General Valadão, 900",Residencial,-10.91172,-37.051100000000005,Alugado
CNEFE-2800308-10-10,"Praça General Valadão, 1000",Loja Térrea,-10.9118,-37.0509,Disponível
CNEFE-2800308-10-11,"Praça General Valadão, 1100",Residencial,-10.91188,-37.051100000000005,Alugado
CNEFE-2800308-10-12,"Praça General Valadão, 1200",Loja Térrea,-10.91196,-37.0509,Alugado
CNEFE-2800308-10-13,"Praça General Valadão, 1300",Residencial,-10.912040000000001,-37.051100000000005,Alugado
CNEFE-2800308-10-14,"Praça General Valadão, 1400",Residencial,-10.91212,-37.0509,Alugado
CNEFE-2800308-10-15,"Praça General Valadão, 1500",Residencial,-10.9122,-37.051100000000005,Alugado
CNEFE-2800308-11-0,"Avenida Barão de Maruim, 1",Sala Comercial,-10.918800000000001,-37.049,Alugado
CNEFE-2800308-11-1,"Avenida Barão de Maruim, 12",Residencial,-10.919,-37.049072,Alugado
CNEFE-2800308-11-2,"Avenida Barão de Maruim, 24",Residencial,-10.918800000000001,-37.049144,Alugado
CNEFE-2800308-11-3,"Avenida Barão de Maruim, 36",Residencial,-10.919,-37.049216,Alugado
CNEFE-2800308-11-4,"Avenida Barão de Maruim, 48",Prédio Misto,-10.918800000000001,-37.049288,Alugado
CNEFE-2800308-11-5,"Avenida Barão de Maruim, 60",Residencial,-10.919,-37.04936,Alugado
CNEFE-2800308-11-6,"Avenida Barão de Maruim, 72",Prédio Misto,-10.918800000000001,-37.049432,Disponível
CNEFE-2800308-11-7,"Avenida Barão de Maruim, 84",Residencial,-10.919,-37.049504,Alugado
CNEFE-2800308-11-8,"Avenida Barão de Maruim, 96",Prédio Misto,-10.918800000000001,-37.049576,Disponível
CNEFE-2800308-11-9,"Avenida Barão de Maruim, 107",Prédio Misto,-10.919,-37.049648,Abandonado/IPTU Atrasado
CNEFE-2800308-11-10,"Avenida Barão de Maruim, 120",Residencial,-10.918800000000001,-37.04972,Alugado
CNEFE-2800308-11-11,"Avenida Barão de Maruim, 132",Residencial,-10.919,-37.049792,Alugado
CNEFE-2800308-11-12,"Avenida Barão de Maruim, 144",Prédio Misto,-10.918800000000001,-37.049864,Alugado
CNEFE-2800308-11-13,"Avenida Barão de Maruim, 156",Prédio Misto,-10.919,-37.049936,Alugado
CNEFE-2800308-11-14,"Avenida Barão de Maruim, 168",Loja Térrea,-10.918800000000001,-37.050008,Alugado
CNEFE-2800308-11-15,"Avenida Barão de Maruim, 180",Residencial,-10.919,-37.05008,Alugado
CNEFE-2800308-11-16,"Avenida Barão de Maruim, 192",Galpão,-10.918800000000001,-37.050152,Abandonado/IPTU Atrasado
CNEFE-2800308-11-17,"Avenida Barão de Maruim, 204",Galpão,-10.919,-37.050224,Abandonado/IPTU Atrasado
CNEFE-2800308-11-18,"Avenida Barão de Maruim, 215",Residencial,-10.918800000000001,-37.050296,Alugado
CNEFE-2800308-11-19,"Avenida Barão de Maruim, 228",Sala Comercial,-10.919,-37.050368,Alugado
CNEFE-2800308-11-20,"Avenida Barão de Maruim, 240",Residencial,-10.918800000000001,-37.05044,Alugado
CNEFE-2800308-11-21,"Avenida Barão de Maruim, 252",Residencial,-10.919,-37.050512,Alugado
CNEFE-2800308-11-22,"Avenida Barão de Maruim, 264",Residencial,-10.918800000000001,-37.050584,Alugado
CNEFE-2800308-11-23,"Avenida Barão de Maruim, 276",Prédio Misto,-10.919,-37.050656,Alugado
CNEFE-2800308-11-24,"Avenida Barão de Maruim, 288",Residencial,-10.918800000000001,-37.050728,Alugado
CNEFE-2800308-11-25,"Avenida Barão de Maruim, 300",Residencial,-10.919,-37.0508,Alugado
CNEFE-2800308-11-26,"Avenida Barão de Maruim, 312",Loja Térrea,-10.918800000000001,-37.050872,Abandonado/IPTU Atrasado
CNEFE-2800308-11-27,"Avenida Barão de Maruim, 324",Residencial,-10.919,-37.050944,Alugado
CNEFE-2800308-11-28,"Avenida Barão de Maruim, 336",Residencial,-10.918800000000001,-37.051016,Alugado
CNEFE-2800308-11-29,"Avenida Barão de Maruim, 348",Loja Térrea,-10.919,-37.051088,Disponível
CNEFE-2800308-11-30,"Avenida Barão de Maruim, 360",Loja Térrea,-10.918800000000001,-37.05116,Alugado
CNEFE-2800308-11-31,"Avenida Barão de Maruim, 372",Galpão,-10.919,-37.051232,Disponível
CNEFE-2800308-11-32,"Avenida Barão de Maruim, 384",Sala Comercial,-10.918800000000001,-37.051304,Alugado
CNEFE-2800308-11-33,"Avenida Barão de Maruim, 396",Residencial,-10.919,-37.051376,Alugado
CNEFE-2800308-11-34,"Avenida Barão de Maruim, 408",Loja Térrea,-10.918800000000001,-37.051448,Disponível
CNEFE-2800308-11-35,"Avenida Barão de Maruim, 420",Residencial,-10.919,-37.05152,Alugado
CNEFE-2800308-11-36,"Avenida Barão de Maruim, 431",Sala Comercial,-10.918800000000001,-37.051592,Alugado
CNEFE-2800308-11-37,"Avenida Barão de Maruim, 444",Sala Comercial,-10.919,-37.051664,Disponível
CNEFE-2800308-11-38,"Avenida Barão de Maruim, 456",Residencial,-10.918800000000001,-37.051736,Alugado
CNEFE-2800308-11-39,"Avenida Barão de Maruim, 468",Residencial,-10.919,-37.051808,Alugado
CNEFE-2800308-11-40,"Avenida Barão de Maruim, 480",Loja Térrea,-10.918800000000001,-37.05188,Disponível
CNEFE-2800308-11-41,"Avenida Barão de Maruim, 492",Residencial,-10.919,-37.051952,Alugado
CNEFE-2800308-11-42,"Avenida Barão de Maruim, 504",Residencial,-10.918800000000001,-37.052024,Alugado
CNEFE-2800308-11-43,"Avenida Barão de Maruim, 516",Prédio Misto,-10.919,-37.052096,Alugado
CNEFE-2800308-11-44,"Avenida Barão de Maruim, 528",Sala Comercial,-10.918800000000001,-37.052168,Abandonado/IPTU Atrasado
CNEFE-2800308-11-45,"Avenida Barão de Maruim, 540",Sala Comercial,-10.919,-37.05224,Alugado
CNEFE-2800308-11-46,"Avenida Barão de Maruim, 552",Residencial,-10.918800000000001,-37.052312,Alugado
CNEFE-2800308-11-47,"Avenida Barão de Maruim, 564",Prédio Misto,-10.919,-37.052383999999996,Alugado
CNEFE-2800308-11-48,"Avenida Barão de Maruim, 576",Residencial,-10.918800000000001,-37.052456,Alugado
CNEFE-2800308-11-49,"Avenida Barão de Maruim, 588",Galpão,-10.919,-37.052528,Disponível
CNEFE-2800308-11-50,"Avenida Barão de Maruim, 600",Loja Térrea,-10.918800000000001,-37.0526,Abandonado/IPTU Atrasado
CNEFE-2800308-11-51,"Avenida Barão de Maruim, 612",Sala Comercial,-10.919,-37.052672,Alugado
CNEFE-2800308-11-52,"Avenida Barão de Maruim, 624",Prédio Misto,-10.918800000000001,-37.052744,Alugado
CNEFE-2800308-11-53,"Avenida Barão de Maruim, 636",Galpão,-10.919,-37.052816,Abandonado/IPTU Atrasado
CNEFE-2800308-11-54,"Avenida Barão de Maruim, 648",Prédio Misto,-10.918800000000001,-37.052888,Disponível
CNEFE-2800308-11-55,"Avenida Barão de Maruim, 660",Residencial,-10.919,-37.05296,Alugado
CNEFE-2800308-11-56,"Avenida Barão de Maruim, 672",Galpão,-10.918800000000001,-37.053032,Abandonado/IPTU Atrasado
CNEFE-2800308-11-57,"Avenida Barão de Maruim, 684",Sala Comercial,-10.919,-37.053104,Alugado
CNEFE-2800308-11-58,"Avenida Barão de Maruim, 696",Prédio Misto,-10.918800000000001,-37.053176,Alugado
CNEFE-2800308-11-59,"Avenida Barão de Maruim, 708",Residencial,-10.919,-37.053247999999996,Alugado
CNEFE-2800308-11-60,"Avenida Barão de Maruim, 720",Galpão,-10.918800000000001,-37.05332,Disponível
CNEFE-2800308-11-61,"Avenida Barão de Maruim, 732",Residencial,-10.919,-37.053392,Alugado
CNEFE-2800308-11-62,"Avenida Barão de Maruim, 744",Prédio Misto,-10.918800000000001,-37.053464,Disponível
CNEFE-2800308-11-63,"Avenida Barão de Maruim, 756",Galpão,-10.919,-37.053536,Disponível
CNEFE-2800308-11-64,"Avenida Barão de Maruim, 768",Residencial,-10.918800000000001,-37.053608,Alugado
CNEFE-2800308-11-65,"Avenida Barão de Maruim, 780",Residencial,-10.919,-37.05368,Alugado
CNEFE-2800308-11-66,"Avenida Barão de Maruim, 792",Loja Térrea,-10.918800000000001,-37.053752,Alugado
CNEFE-2800308-11-67,"Avenida Barão de Maruim, 804",Sala Comercial,-10.919,-37.053824,Abandonado/IPTU Atrasado
CNEFE-2800308-11-68,"Avenida Barão de Maruim, 816",Residencial,-10.918800000000001,-37.053896,Alugado
CNEFE-2800308-11-69,"Avenida Barão de Maruim, 828",Loja Térrea,-10.919,-37.053968,Disponível
CNEFE-2800308-11-70,"Avenida Barão de Maruim, 840",Prédio Misto,-10.918800000000001,-37.05404,Disponível
CNEFE-2800308-11-71,"Avenida Barão de Maruim, 851",Sala Comercial,-10.919,-37.054111999999996,Alugado
CNEFE-2800308-11-72,"Avenida Barão de Maruim, 863",Loja Térrea,-10.918800000000001,-37.054184,Abandonado/IPTU Atrasado
CNEFE-2800308-11-73,"Avenida Barão de Maruim, 876",Residencial,-10.919,-37.054256,Alugado
CNEFE-2800308-11-74,"Avenida Barão de Maruim, 888",Residencial,-10.918800000000001,-37.054328,Alugado
CNEFE-2800308-11-75,"Avenida Barão de Maruim, 900",Residencial,-10.919,-37.0544,Alugado
CNEFE-2800308-11-76,"Avenida Barão de Maruim, 912",Sala Comercial,-10.918800000000001,-37.054472,Abandonado/IPTU Atrasado
CNEFE-2800308-11-77,"Avenida Barão de Maruim, 924",Sala Comercial,-10.919,-37.054544,Disponível
CNEFE-2800308-11-78,"Avenida Barão de Maruim, 936",Sala Comercial,-10.918800000000001,-37.054616,Disponível
CNEFE-2800308-11-79,"Avenida Barão de Maruim, 948",Sala Comercial,-10.919,-37.054688,Alugado
CNEFE-2800308-11-80,"Avenida Barão de Maruim, 960",Loja Térrea,-10.918800000000001,-37.05476,Alugado
CNEFE-2800308-11-81,"Avenida Barão de Maruim, 972",Loja Térrea,-10.919,-37.054832,Disponível
CNEFE-2800308-11-82,"Avenida Barão de Maruim, 984",Residencial,-10.918800000000001,-37.054904,Alugado
CNEFE-2800308-11-83,"Avenida Barão de Maruim, 996",Loja Térrea,-10.919,-37.054975999999996,Disponível
CNEFE-2800308-11-84,"Avenida Barão de Maruim, 1008",Sala Comercial,-10.918800000000001,-37.055048,Alugado
CNEFE-2800308-11-85,"Avenida Barão de Maruim, 1020",Sala Comercial,-10.919,-37.05512,Alugado
CNEFE-2800308-11-86,"Avenida Barão de Maruim, 1032",Prédio Misto,-10.918800000000001,-37.055192,Disponível
CNEFE-2800308-11-87,"Avenida Barão de Maruim, 1044",Residencial,-10.919,-37.055264,Alugado
CNEFE-2800308-11-88,"Avenida Barão de Maruim, 1056",Residencial,-10.918800000000001,-37.055336,Alugado
